54.4908,54.2851,53.7304,54.6385,54.3357,54.3505,54.4535
42.0874,42.2475,41.7145,41.7403,41.7164,42.0118,41.6166
53.5091,53.6626,52.6576,52.8907,53.2464,53.4878,53.1623
75.0156,75.0288,75.374,74.7839,74.6909,75.2331,74.6798
70.2601,70.5774,69.92,70.1014,70.0962,70.2137,69.7779
37.1004,37.2566,36.5058,36.8683,37.0713,37.1788,36.8588
19.5003,19.7578,19.4211,19.0479,19.4801,19.8092,19.1779
