5.7002,-6.5853,-7.5328,-7.2463,-6.9545,-31.0845,-6.4257
-1.6162,-7.5235,-28.8477,-8.7849,-7.3385,5.1365,-7.4256
-7.2629,-6.6152,-30.8291,-8.4793,-6.9947,17.9124,-6.6615
-20.2179,-5.9578,-13.4356,-10.3511,-6.5102,30.6471,-6.4349
-23.4467,-6.1519,5.6635,-13.95,-6.0978,22.3671,-6.6289
-18.9535,-5.8567,15.7108,-4.4177,-5.6615,6.244,-6.2269
-20.0679,-7.8237,19.1199,5.9967,-8.2122,-1.6951,-7.2156
