-4.071,0.18651,0.063057,0.30229,-6.0085,-0.91402,-2.132
2.3799,0.13997,-2.7824,-3.1265,-1.9162,0.37023,-0.093029
-0.56434,-2.3833,-3.011,-0.30017,-3.4592,1.3908,-0.048513
-4.0824,0.31632,0.31592,-0.11321,-5.3235,-0.56005,-1.7931
3.8803,0.056433,-2.0272,-1.5922,-1.394,0.32812,-0.087092
-4.0378,0.20684,-0.27607,0.10773,-5.0239,-0.733,-2.147
