25.3438,25.2215,25.9421,25.8749,25.452,25.3143,25.1292
20.2611,20.235,20.7347,20.1545,20.5742,20.6161,20.1346
25.813,25.6636,26.3531,25.8479,25.8866,25.5237,25.8841
36.2772,35.7089,35.6436,35.7273,36.2446,36.3315,35.3367
35.4407,34.9177,34.9029,34.2449,35.0975,35.0402,33.9453
17.2473,17.0394,17.1814,17.5388,17.1918,17.3712,17.0588
8.0361,7.7856,8.2741,7.8542,8.1926,8.0929,8.406
