4.6535,0.82207,0.94476,0.97821,0.30938,0.87181,1.0928,1.0599,0.28784,0.65929,2.7501,1.6022,2.1782
4.738,0.65615,0.95582,0.52766,0.94076,1.0016,0.28699,0.38717,0.17045,1.0356,2.6521,0.95833,2.3566
4.6364,0.60118,0.97883,0.73688,0.22132,0.648,0.54958,0.92947,0.12068,1.01,2.9372,1.2459,2.1148
4.8459,0.37656,1.0226,0.35414,1.0427,0.42798,0.70269,0.31386,0.29219,0.62707,2.797,1.259,1.9348
4.9124,0.26171,0.83892,0.67391,0.68375,0.95491,0.76085,0.9291,0.16691,0.88258,2.6204,0.76833,2.0271
4.7304,1.0557,0.58764,0.45304,0.78042,0.36569,0.62211,1.0108,-0.036072,0.42331,2.8048,1.0126,2.0514
